# Rime user dictionary
#@/db_name	luna_pinyin
#@/db_type	userdb
#@/rime_version	1.7.3
#@/tick	15795
#@/user_id	rime-setting
xian shi 	現實	c=12 d=0.0325496 t=15795
xian shi 	顯示	c=9 d=0.0505204 t=15795
xian tiao zheng 	先調整	c=2 d=8.93008e-15 t=15795
xian xia 	線下	c=2 d=8.20988e-30 t=15795
xian xia lai 	閒下來	c=1 d=0.000210716 t=15795
xian xian 	顯現	c=1 d=8.14621e-30 t=15795
xian yong 	先用	c=1 d=1.79091e-32 t=15795
xian you 	現有	c=1 d=2.61525e-16 t=15795
xian yu 	鹹魚	c=2 d=3.13503e-08 t=15795
xian za 	閒雜	c=1 d=1.40299e-13 t=15795
xian zai 	先在	c=1 d=2.38399e-15 t=15795
xian zai 	現在	c=145 d=0.482114 t=15795
xian zai 	陷在	c=2 d=1.62379e-19 t=15795
xian zhao dao 	先找到	c=1 d=0.852144 t=15795
xian zhi 	限制	c=3 d=1.37191e-14 t=15795
xian zhuang 	現狀	c=11 d=1.15077e-06 t=15795
xian zi 	仙子	c=0 d=1.40299e-14 t=15795
xian zi a 	仙子啊	c=1 d=1.41002e-13 t=15795
xian zuo 	先做	c=0 d=0.0822835 t=15795
xiang 	像	c=3 d=5.62164e-11 t=15795
xiang 	向	c=2 d=3.41639e-22 t=15795
xiang 	想	c=42 d=0.201122 t=15795
xiang 	項	c=8 d=3.56209e-22 t=15795
xiang ban fa 	想辦法	c=1 d=6.36415e-08 t=15795
xiang cheng wei 	想成爲	c=1 d=3.0098e-22 t=15795
xiang chu 	相處	c=1 d=1.48282e-17 t=15795
xiang cu 	香醋	c=0 d=4.70571e-16 t=15795
xiang cu yao 	香醋要	c=1 d=4.7293e-15 t=15795
xiang dang 	相當	c=1 d=1.49102e-23 t=15795
xiang dao 	想到	c=2 d=2.49753e-24 t=15795
xiang dui 	相對	c=1 d=7.63355e-30 t=15795
xiang fa 	想法	c=13 d=0.0536652 t=15795
xiang gei ni 	想給你	c=1 d=3.2186e-17 t=15795
xiang guan 	相關	c=25 d=2.4912e-07 t=15795
xiang hu 	相互	c=2 d=2.46462e-17 t=15795
xiang la 	香	c=1 d=3.29492e-28 t=15795
xiang mu 	項目	c=40 d=0.03413 t=15795
xiang qi 	想起	c=2 d=0.00229965 t=15795
xiang qi lai 	想起來	c=1 d=8.68443e-18 t=15795
xiang qing 	詳情	c=1 d=2.19995e-11 t=15795
xiang qu 	想去	c=1 d=4.61724e-27 t=15795
xiang sha 	想啥	c=1 d=8.0222e-26 t=15795
xiang shan 	香山	c=1 d=2.57273e-29 t=15795
xiang shou 	享受	c=3 d=1.83943e-23 t=15795
xiang tong guo 	想通過	c=3 d=0.0126512 t=15795
xiang xi 	詳細	c=1 d=7.4208e-21 t=15795
xiang xian 	象限	c=1 d=1.4542e-23 t=15795
xiang xiang 	想想	c=4 d=0.0156723 t=15795
xiang xiang li 	想象力	c=1 d=0.0794534 t=15795
xiang xin 	相信	c=2 d=0.22313 t=15795
xiang xue 	想學	c=1 d=7.06129e-25 t=15795
xiang ya 	象牙	c=1 d=0.0347353 t=15795
xiang yao 	想要	c=6 d=0.0350928 t=15795
xiang yao de 	想要的	c=1 d=6.73909e-05 t=15795
xiang yi xiang 	想一想	c=0 d=8.70691e-20 t=15795
xiang yi xiang yi 	想一想一	c=1 d=8.75055e-19 t=15795
xiang ying 	相應	c=0 d=2.31952e-17 t=15795
xiang ying shi 	相應式	c=1 d=2.33115e-16 t=15795
xiang zuo 	想做	c=1 d=1.17551e-20 t=15795
xiao 	小	c=10 d=0.0862936 t=15795
xiao 	校	c=1 d=2.61206e-31 t=15795
xiao bai 	小白	c=1 d=1.09377e-25 t=15795
xiao bing 	小兵	c=1 d=5.81423e-33 t=15795
xiao gong ju 	小工具	c=1 d=0.0596059 t=15795
xiao guo 	效果	c=9 d=0.0977834 t=15795
xiao hao 	消耗	c=1 d=0.000158461 t=15795
xiao jia 	小家	c=0 d=2.58607e-32 t=15795
xiao lv 	效率	c=10 d=0.000150226 t=15795
xiao mi 	小米	c=2 d=1.39137e-31 t=15795
xiao ming 	小明	c=1 d=2.21708e-14 t=15795
xiao mu biao 	小目標	c=1 d=4.16565e-22 t=15795
xiao neng 	效能	c=1 d=1.19657e-23 t=15795
xiao nv hai 	小女孩	c=2 d=0.968055 t=15795
xiao pin 	小品	c=1 d=2.00399e-31 t=15795
xiao qi 	小憩	c=2 d=1.53701e-19 t=15795
xiao qi ye 	小企業	c=1 d=9.90018e-30 t=15795
xiao qian 	消遣	c=1 d=6.29633e-29 t=15795
xiao qu 	校區	c=1 d=4.86488e-24 t=15795
xiao rao 	小饒	c=1 d=1.901e-28 t=15795
xiao shi 	小時	c=4 d=0.0098528 t=15795
xiao shi hou 	小時候	c=1 d=4.01131e-19 t=15795
xiao shi juan 	小試卷	c=1 d=1.8666e-19 t=15795
xiao shuo 	小說	c=3 d=4.53277e-20 t=15795
xiao xi 	消息	c=2 d=2.56185e-28 t=15795
xiao xiao 	小小	c=2 d=1.37404e-24 t=15795
xiao xue 	小學	c=3 d=5.26299e-17 t=15795
xiao xue sheng 	小學生	c=1 d=9.0607e-17 t=15795
xiao yao 	逍遙	c=1 d=1.91053e-28 t=15795
xiao yi 	小蟻	c=4 d=0.355709 t=15795
xiao zhong 	小衆	c=1 d=2.41041e-27 t=15795
xiao zu 	小組	c=3 d=0.525806 t=15795
xie 	些	c=3 d=1.15943e-05 t=15795
xie 	寫	c=9 d=0.105303 t=15795
xie 	蟹	c=1 d=6.10921e-27 t=15795
xie bo ke 	寫博客	c=1 d=3.03271e-23 t=15795
xie cheng 	寫成	c=1 d=5.67182e-06 t=15795
xie chu 	寫出	c=1 d=9.2136e-08 t=15795
xie cuo 	寫錯	c=1 d=4.30509e-27 t=15795
xie de 	寫的	c=1 d=5.45221e-12 t=15795
xie ru 	寫入	c=3 d=2.20803e-12 t=15795
xie wan 	寫完	c=1 d=1.71922e-22 t=15795
xie xia 	寫下	c=3 d=4.4279e-05 t=15795
xie yi 	協議	c=2 d=1.21034e-21 t=15795
xie zai 	卸載	c=1 d=1.43353e-31 t=15795
xie zhe pian 	寫這篇	c=1 d=6.66048e-14 t=15795
xie zhu 	協助	c=1 d=1.04727e-14 t=15795
xie zuo 	寫作	c=11 d=0.00198045 t=15795
xin 	信	c=2 d=4.04477e-18 t=15795
xin 	心	c=7 d=0.0129166 t=15795
xin 	新	c=4 d=0.0131019 t=15795
xin ban ben 	新版本	c=1 d=2.46589e-30 t=15795
xin bu tiao 	心不跳	c=1 d=2.69161e-31 t=15795
xin cun 	新村	c=3 d=4.66388e-07 t=15795
xin de 	新的	c=3 d=0.0128424 t=15795
xin fu wu 	新服務	c=1 d=4.32225e-15 t=15795
xin gong zuo 	新工作	c=3 d=2.37848e-09 t=15795
xin jian 	新建	c=7 d=1.04417e-09 t=15795
xin jing 	心靜	c=3 d=1.85964 t=15795
xin jing dan zhan 	心驚膽戰	c=1 d=1.37661e-25 t=15795
xin ku 	辛苦	c=2 d=1.26267e-29 t=15795
xin le 	信了	c=1 d=1.93776e-18 t=15795
xin li 	心理	c=3 d=1.10022e-06 t=15795
xin li shang 	心理上	c=1 d=1.62108e-07 t=15795
xin ling 	心靈	c=1 d=2.25327e-28 t=15795
xin mei ti 	新媒體	c=1 d=3.79071e-30 t=15795
xin ming 	信命	c=1 d=1.12923e-18 t=15795
xin qing 	心情	c=1 d=9.70776e-05 t=15795
xin ren 	信任	c=1 d=2.8131e-21 t=15795
xin sheng 	新生	c=0 d=5.36082e-20 t=15795
xin sheng huo 	新生活	c=1 d=0.0147723 t=15795
xin shi 	心事	c=1 d=3.45198e-17 t=15795
xin suan 	心酸	c=1 d=6.82074e-29 t=15795
xin tai 	心態	c=7 d=1.10691e-16 t=15795
xin tu 	信徒	c=1 d=5.25377e-17 t=15795
xin wen 	新聞	c=1 d=1.99847e-28 t=15795
xin xi 	信息	c=14 d=0.000982903 t=15795
xin xin nian nian 	心心念念	c=1 d=6.09882e-07 t=15795
xin yang 	信仰	c=5 d=5.30684e-17 t=15795
xin yi 	心意	c=2 d=2.43555e-24 t=15795
xin zeng 	新增	c=5 d=5.73175e-12 t=15795
xin zhong 	心中	c=1 d=2.50145e-22 t=15795
xin zhong guo 	新中國	c=1 d=1.03453e-17 t=15795
xin zi 	薪資	c=3 d=3.68405e-31 t=15795
xing 	型	c=2 d=5.7038e-14 t=15795
xing 	性	c=5 d=5.58124e-05 t=15795
xing 	星	c=1 d=1.07324e-08 t=15795
xing 	醒	c=1 d=7.61384e-29 t=15795
xing dong 	行動	c=5 d=0.530032 t=15795
xing ge 	性格	c=3 d=3.36065e-18 t=15795
xing ji 	星際	c=1 d=9.34777e-31 t=15795
xing qing 	性情	c=1 d=8.15063e-07 t=15795
xing qu 	興趣	c=2 d=1.02319e-05 t=15795
xing wei 	行爲	c=2 d=0.00504503 t=15795
xing wu 	醒悟	c=1 d=1.35078e-08 t=15795
xing zhi 	興致	c=1 d=2.87139e-27 t=15795
xiu 	休	c=2 d=1.5446e-19 t=15795
xiu fu 	修復	c=3 d=0.0675424 t=15795
xiu gai 	修改	c=6 d=9.57114e-11 t=15795
xiu gai xi tong 	修改系統	c=1 d=4.03622e-33 t=15795
xiu jie 	修潔	c=1 d=3.37431e-14 t=15795
xiu xi 	休息	c=8 d=6.94186e-17 t=15795
xiu xing 	修行	c=2 d=4.66255e-24 t=15795
xiu xing ma 	修行嗎	c=1 d=2.18593e-24 t=15795
xiu zhu 	修築	c=1 d=2.04523e-06 t=15795
xu 	需	c=2 d=3.63445e-11 t=15795
xu hang 	續航	c=1 d=5.25556e-21 t=15795
xu lie 	序列	c=1 d=9.68929e-12 t=15795
xu ming 	續命	c=1 d=2.91985e-18 t=15795
xu ni 	虛擬	c=1 d=1.93644e-10 t=15795
xu qiu 	需求	c=3 d=1.31327e-10 t=15795
xu yan 	序言	c=1 d=1.57913e-22 t=15795
xu yao 	需要	c=40 d=0.449843 t=15795
xu zhao 	虛招	c=1 d=4.40657e-07 t=15795
xuan dan 	選單	c=1 d=1.83655e-34 t=15795
xuan qu 	選取	c=1 d=5.56425e-16 t=15795
xuan shu 	懸殊	c=1 d=6.95971e-31 t=15795
xuan shu 	選書	c=1 d=6.9946e-31 t=15795
xuan xiang 	選項	c=1 d=3.2966e-34 t=15795
xuan xie 	宣泄	c=1 d=3.11753e-24 t=15795
xuan xue 	玄學	c=1 d=1.7404e-19 t=15795
xuan yan 	宣言	c=15 d=2.14696e-20 t=15795
xuan ze 	選擇	c=2 d=1.42347e-07 t=15795
xue 	學	c=4 d=0.00451814 t=15795
xue 	雪	c=1 d=1.11662e-33 t=15795
xue qu fang 	學區房	c=1 d=8.10144e-24 t=15795
xue sheng 	學生	c=5 d=7.99858e-17 t=15795
xue tou 	學透	c=1 d=2.12393e-09 t=15795
xue wen 	學問	c=1 d=5.23291e-29 t=15795
xue xi 	學習	c=90 d=0.91399 t=15795
xue xi ci 	學習次	c=1 d=5.84456e-06 t=15795
xue xi li 	學習力	c=4 d=0.00891787 t=15795
xue xue 	學學	c=1 d=1.09981e-31 t=15795
xun huan 	循環	c=7 d=2.64495 t=15795
xun lian 	訓練	c=4 d=0.327915 t=15795
xun tao 	薰陶	c=1 d=1.0527e-16 t=15795
xun zhao 	尋找	c=3 d=0.000917287 t=15795
ya 	呀	c=17 d=9.88069e-07 t=15795
ya li 	壓力	c=5 d=5.1077e-27 t=15795
ya zha 	壓榨	c=1 d=0.000139842 t=15795
yan 	岩	c=5 d=6.65934e-12 t=15795
yan chuan shen jiao 	言傳身教	c=1 d=6.10401e-17 t=15795
yan fa 	研發	c=1 d=0.280832 t=15795
yan guo 	淹过	c=1 d=1.10209e-26 t=15795
yan jiang 	演講	c=2 d=0.0337306 t=15795
yan jing 	眼睛	c=1 d=1.39647e-17 t=15795
yan jiu 	研究	c=7 d=0.000271744 t=15795
yan lian 	演練	c=2 d=1.34794e-30 t=15795
yan qian 	眼前	c=1 d=2.85067e-30 t=15795
yan shen 	延伸	c=1 d=2.17244e-10 t=15795
yan sheng 	衍生	c=1 d=3.49213e-06 t=15795
yan shi 	演示	c=2 d=3.1305e-14 t=15795
yan zhang 	煙瘴	c=1 d=3.71956e-13 t=15795
yan zheng 	驗證	c=15 d=0.00800647 t=15795
yang 	樣	c=7 d=1.57859e-18 t=15795
yang cheng 	養成	c=7 d=0.0122161 t=15795
yang li 	陽曆	c=1 d=1.22899e-14 t=15795
yang sheng 	養生	c=1 d=3.52531e-29 t=15795
yang shi 	樣式	c=2 d=5.36817e-31 t=15795
yang zheng 	養正	c=1 d=7.61772e-35 t=15795
yang zi 	樣子	c=7 d=0.0391072 t=15795
yao 	腰	c=1 d=1.00395e-17 t=15795
yao 	要	c=69 d=1.04345 t=15795
yao bi 	要比	c=8 d=3.78026e-05 t=15795
yao bu 	要不	c=2 d=2.60111e-26 t=15795
yao bu yao 	要不要	c=5 d=9.48786e-25 t=15795
yao ji xu 	要繼續	c=2 d=0.00128355 t=15795
yao ling 	要領	c=1 d=7.50176e-31 t=15795
yao pei he xing dong 	要配合行動	c=1 d=0.25284 t=15795
yao qi fa 	要啓發	c=1 d=1.08476e-16 t=15795
yao qing 	邀請	c=1 d=2.44642e-25 t=15795
yao qing ta 	邀請她	c=1 d=2.75646e-17 t=15795
yao qiu 	要求	c=7 d=2.64702e-11 t=15795
yao qu fen kai 	要去分開	c=1 d=3.17835e-16 t=15795
yao shen 	腰身	c=1 d=1.68604e-28 t=15795
yao shi 	要事	c=1 d=3.11731e-22 t=15795
yao shi 	鑰匙	c=3 d=3.04532e-13 t=15795
yao shi di yi 	要事第一	c=2 d=0.0232837 t=15795
yao wan cheng 	要完成	c=1 d=1.42419e-13 t=15795
yao wu 	藥物	c=1 d=1.22623e-17 t=15795
yao xiang 	要想	c=2 d=4.01988e-14 t=15795
yao yan zheng 	要驗證	c=1 d=0.0804596 t=15795
yao yi 	要以	c=1 d=1.66614e-06 t=15795
yao you 	要有	c=3 d=4.3984e-14 t=15795
yao zai 	要在	c=1 d=4.35294e-10 t=15795
yao zhi dao 	要知道	c=1 d=3.06059e-13 t=15795
yao zuo 	要做	c=4 d=0.00365205 t=15795
yao zuo dao 	要做到	c=1 d=0.0116786 t=15795
yao zuo shen me 	要做什麼	c=1 d=0.0154523 t=15795
ye 	也	c=18 d=0.000933899 t=15795
ye 	業	c=1 d=4.98973e-28 t=15795
ye ban 	夜班	c=1 d=3.57798e-27 t=15795
ye dou 	也都	c=1 d=5.76637e-24 t=15795
ye fei chang 	也非常	c=2 d=4.60062e-14 t=15795
ye guo 	野果	c=2 d=7.75745e-17 t=15795
ye he en da 	也和嗯大	c=1 d=1.56044e-29 t=15795
ye hen 	也很	c=1 d=1.93407e-25 t=15795
ye ke yi 	也可以	c=2 d=1.11415e-07 t=15795
ye mian 	頁面	c=2 d=1.02107e-10 t=15795
ye neng 	也能	c=2 d=6.3061e-05 t=15795
ye shi 	也是	c=11 d=3.0616e-05 t=15795
ye shou 	也受	c=1 d=7.82679e-30 t=15795
ye wu 	業務	c=7 d=6.80798e-07 t=15795
ye xing 	也行	c=1 d=0.196912 t=15795
ye xu 	也許	c=2 d=0.0208584 t=15795
ye xu yao 	也許要	c=1 d=5.38677e-17 t=15795
ye yao 	也要	c=1 d=0.00129402 t=15795
ye you 	也有	c=1 d=2.77027e-17 t=15795
ye zai 	也在	c=3 d=2.25097e-16 t=15795
ye zhi chi 	也支持	c=1 d=1.46757e-13 t=15795
ye zhi de 	也值得	c=1 d=1.81427e-08 t=15795
yi 	一	c=11 d=0.213925 t=15795
yi 	以	c=9 d=2.73371e-06 t=15795
yi 	已	c=1 d=9.05608e-11 t=15795
yi a 	移啊	c=1 d=2.70703e-10 t=15795
yi ba 	一把	c=3 d=3.26502e-09 t=15795
yi bai 	一百	c=1 d=3.93522e-29 t=15795
yi bai 	衣襬	c=1 d=3.14287e-31 t=15795
yi ban 	一班	c=1 d=3.56013e-27 t=15795
yi ban 	一般	c=1 d=2.51613e-32 t=15795
yi ben 	一本	c=2 d=0.032816 t=15795
yi ben shu 	一本書	c=1 d=8.37405e-31 t=15795
yi bian 	以便	c=1 d=1.1806e-12 t=15795
yi bo bo 	一波波	c=1 d=1.11875e-26 t=15795
yi bu 	一步	c=4 d=0.00797784 t=15795
yi chang 	一場	c=3 d=3.75928e-20 t=15795
yi chu 	一處	c=1 d=4.27328e-28 t=15795
yi chu 	移除	c=3 d=3.68982e-20 t=15795
yi ci 	一次	c=5 d=5.98848e-06 t=15795
yi ci ding zi 	以詞定字	c=2 d=3.08317e-33 t=15795
yi ci zai yi ci 	一次在一次	c=1 d=4.56275e-05 t=15795
yi dan 	一旦	c=1 d=2.81023e-09 t=15795
yi di 	異地	c=1 d=5.78129e-25 t=15795
yi dian 	一點	c=0 d=5.83542e-18 t=15795
yi dian dian 	一點點	c=2 d=1.50409e-05 t=15795
yi ding 	一定	c=5 d=3.34128e-05 t=15795
yi dui 	一堆	c=1 d=7.24004e-25 t=15795
yi fang bian 	以方便	c=1 d=9.95521e-07 t=15795
yi fen 	一份	c=0 d=5.25377e-18 t=15795
yi fu 	衣服	c=1 d=4.3155e-26 t=15795
yi ge 	一個	c=61 d=0.830935 t=15795
yi ge ge 	一個個	c=1 d=2.16455e-26 t=15795
yi ge ren 	一個人	c=4 d=1.67289e-16 t=15795
yi ge yue 	一個月	c=2 d=6.51735e-23 t=15795
yi ge yue qian 	一個月前	c=2 d=9.51823e-17 t=15795
yi gen 	一根	c=1 d=3.35863e-18 t=15795
yi gui 	衣櫃	c=0 d=0.000273944 t=15795
yi gui zheng li 	衣櫃整理	c=1 d=0.00275318 t=15795
yi han 	遺憾	c=2 d=1.94551e-27 t=15795
yi hou 	以後	c=3 d=1.68976e-10 t=15795
yi hui lai 	一回來	c=1 d=5.14887e-15 t=15795
yi ji 	以及	c=1 d=7.72365e-22 t=15795
yi ji na ge 	以及那個	c=1 d=7.76236e-21 t=15795
yi jian 	一件	c=3 d=1.53079e-16 t=15795
yi jian shi 	一件事	c=1 d=9.00784e-07 t=15795
yi jing 	已經	c=12 d=0.000171836 t=15795
yi jing 	易經	c=8 d=5.42529e-18 t=15795
yi jiu 	已久	c=1 d=1.4291e-24 t=15795
yi lai 	以來	c=1 d=1.0029e-34 t=15795
yi lai 	依賴	c=19 d=1.3575e-09 t=15795
yi lai de 	以來的	c=1 d=3.56388e-10 t=15795
yi lai ku 	依賴庫	c=1 d=5.39704e-10 t=15795
yi liang 	一亮	c=1 d=2.87932e-30 t=15795
yi liang 	一輛	c=1 d=2.86496e-30 t=15795
yi lu 	一路	c=1 d=2.29246e-25 t=15795
yi lv 	一律	c=1 d=5.14169e-28 t=15795
yi men 	一門	c=2 d=8.34965e-14 t=15795
yi pang 	一旁	c=1 d=6.81378e-17 t=15795
yi pi 	一批	c=1 d=1.12631e-17 t=15795
yi pian 	一片	c=2 d=2.52359e-09 t=15795
yi pian 	一篇	c=1 d=0.00162866 t=15795
yi pian ge 	一片個	c=1 d=2.53624e-08 t=15795
yi qi 	一起	c=5 d=5.7864e-06 t=15795
yi qiang 	一槍	c=1 d=1.01404e-17 t=15795
yi qie 	一切	c=4 d=0.80655 t=15795
yi qing 	疫情	c=11 d=9.6273e-24 t=15795
yi quan 	一圈	c=2 d=2.84737e-25 t=15795
yi sheng 	一生	c=1 d=1.17511e-16 t=15795
yi shi 	一時	c=0 d=4.21841e-24 t=15795
yi shi 	意識	c=5 d=6.1219e-22 t=15795
yi shi ling gan 	一時靈感	c=1 d=4.23955e-23 t=15795
yi shi xing qi 	一時興起	c=1 d=8.1238e-27 t=15795
yi shuo 	一說	c=2 d=1.30653e-28 t=15795
yi sou 	一艘	c=1 d=5.84039e-27 t=15795
yi tao 	一套	c=3 d=2.55696e-07 t=15795
yi ti a 	一提啊	c=1 d=7.71314e-05 t=15795
yi tian 	一天	c=2 d=0.0251033 t=15795
yi tiao 	一條	c=2 d=8.54177e-29 t=15795
yi tiao xian 	一條線	c=1 d=2.14819e-25 t=15795
yi tu 	意圖	c=1 d=3.16411e-22 t=15795
yi wang wu ji 	一望無際	c=1 d=6.42244e-27 t=15795
yi wei 	以爲	c=1 d=2.73796e-26 t=15795
yi xi lei 	一系類	c=1 d=0.000689186 t=15795
yi xi lie 	一系列	c=1 d=0.00069264 t=15795
yi xia 	一下	c=19 d=0.326607 t=15795
yi xia 	以下	c=1 d=3.76859e-20 t=15795
yi xia ci 	一下次	c=1 d=4.97685e-27 t=15795
yi xia zi 	一下子	c=3 d=7.30037e-05 t=15795
yi xie 	一些	c=19 d=0.0786622 t=15795
yi xie e 	一些額	c=1 d=1.64162e-08 t=15795
yi xin 	一心	c=1 d=2.87263e-31 t=15795
yi yan 	一眼	c=2 d=1.53123e-16 t=15795
yi yan 	一言	c=2 d=1.40939 t=15795
yi yan bu he 	一言不合	c=1 d=0.71177 t=15795
yi yan nan jin 	一言難盡	c=1 d=1.72455e-29 t=15795
yi yang 	一樣	c=2 d=2.89285e-26 t=15795
yi yi 	意義	c=1 d=1.07415e-18 t=15795
yi yu 	抑鬱	c=1 d=0.38868 t=15795
yi yuan 	意願	c=7 d=2.01636e-07 t=15795
yi yue 	一月	c=1 d=2.23244e-07 t=15795
yi zao 	一早	c=1 d=6.34212e-26 t=15795
yi zhang tu 	一張圖	c=1 d=2.30513e-31 t=15795
yi zhi 	一支	c=2 d=1.58924e-16 t=15795
yi zhi 	一直	c=10 d=1.3954e-06 t=15795
yi zhi 	意志	c=1 d=3.19591e-22 t=15795
yi zhi bi 	一支筆	c=1 d=8.62468e-25 t=15795
yi zhi yu 	以至於	c=1 d=1.49411e-18 t=15795
yi zhong 	一種	c=2 d=0.225373 t=15795
yi zhong wei shi 	以終爲始	c=2 d=4.55189e-28 t=15795
yin 	因	c=1 d=8.53014e-13 t=15795
yin chu 	引出	c=1 d=1.56235e-14 t=15795
yin hao 	引號	c=1 d=5.0617e-20 t=15795
yin ju 	隱居	c=2 d=3.26153e-29 t=15795
yin liao 	飲料	c=1 d=4.22056e-29 t=15795
yin pin 	音頻	c=5 d=3.55408e-07 t=15795
yin wei 	因爲	c=7 d=5.16374e-08 t=15795
yin xiang 	印象	c=1 d=0.509156 t=15795
yin xiang li 	印象裏	c=1 d=1.75789e-19 t=15795
yin yong 	引用	c=1 d=6.39714e-10 t=15795
yin yue 	音樂	c=6 d=3.66232e-07 t=15795
ying 	英	c=2 d=1.40906e-05 t=15795
ying gai 	應該	c=14 d=0.0113006 t=15795
ying gai shi 	應該是	c=2 d=1.58236e-18 t=15795
ying mu 	熒幕	c=1 d=2.87834e-26 t=15795
ying she 	映射	c=2 d=8.52088e-10 t=15795
ying tong huo 	硬通貨	c=1 d=1.68547e-24 t=15795
ying wei 	應爲	c=1 d=2.13378e-34 t=15795
ying wen 	英文	c=2 d=9.41407e-31 t=15795
ying wen dian ying ming 	英文電影名	c=1 d=1.80454e-33 t=15795
ying wo 	硬臥	c=1 d=3.74266e-27 t=15795
ying xiang 	影響	c=7 d=0.000625025 t=15795
ying xiang li 	影響力	c=9 d=0.025874 t=15795
ying xiang nen 	影響嫩	c=1 d=0.000246044 t=15795
ying xiang ni 	影響你	c=1 d=5.06256e-22 t=15795
ying xiang quan 	影響圈	c=4 d=0.00499159 t=15795
ying xiang ti 	影響題	c=1 d=0.00582847 t=15795
ying xiong 	英雄	c=2 d=8.03091e-31 t=15795
ying ye 	營業	c=1 d=1.90236e-07 t=15795
ying yong 	應用	c=6 d=7.77741e-10 t=15795
ying yong dao 	應用到	c=1 d=2.53141e-15 t=15795
ying zhan 	迎戰	c=1 d=4.62919e-28 t=15795
ying zhe 	迎着	c=1 d=2.1754e-26 t=15795
yong 	用	c=7 d=0.564282 t=15795
yong chu 	用處	c=1 d=2.09879e-16 t=15795
yong dao 	用到	c=1 d=8.5729e-13 t=15795
yong fa 	用法	c=14 d=3.03172e-10 t=15795
yong gan 	勇敢	c=1 d=0.0333733 t=15795
yong guo 	用過	c=1 d=8.95958e-32 t=15795
yong hao 	用好	c=1 d=3.47767e-16 t=15795
yong hu 	用戶	c=6 d=0.099005 t=15795
yong hu ji lu 	用戶記錄	c=1 d=1 t=15794
yong lai 	用來	c=3 d=3.38378e-10 t=15795
yong qi 	勇氣	c=3 d=0.413044 t=15795
yong shang 	用上	c=1 d=0.179066 t=15795
yong tu 	用途	c=1 d=8.12103e-23 t=15795
yong yong 	用用	c=1 d=1.88273e-32 t=15795
yong zai 	用在	c=1 d=0.000141955 t=15795
you 	又	c=6 d=3.30979e-07 t=15795
you 	有	c=120 d=1.55754 t=15795
you 	由	c=3 d=2.11099e-29 t=15795
you 	遊	c=1 d=1.63989e-25 t=15795
you bian 	郵編	c=2 d=2.16646e-07 t=15795
you che 	有車	c=1 d=6.97773e-32 t=15795
you ci 	有次	c=2 d=9.75746e-28 t=15795
you dan you shi 	有膽有識	c=1 d=2.50964e-31 t=15795
you dian 	有點	c=5 d=2.66938e-18 t=15795
you ge 	有個	c=7 d=0.57695 t=15795
you gen you ju 	有根有據	c=1 d=2.57317e-31 t=15795
you guo 	有過	c=2 d=1.5156e-29 t=15795
you hao 	友好	c=1 d=1.94377e-25 t=15795
you hu 	遊湖	c=1 d=0.00509243 t=15795
you hua 	優化	c=16 d=0.755784 t=15795
you hua hou 	优化后	c=1 d=1.4183e-23 t=15795
you hua ming hang 	優化名行	c=1 d=4.32078e-11 t=15795
you huo 	誘惑	c=1 d=1.62357e-25 t=15795
you ji hui 	有機會	c=1 d=1.28355e-25 t=15795
you jian 	郵件	c=1 d=0.637628 t=15795
you kan 	有看	c=1 d=1.85092e-08 t=15795
you le yi ge 	有了一個	c=1 d=6.97298e-24 t=15795
you li 	有力	c=1 d=2.45952e-29 t=15795
you liang ge 	有兩個	c=1 d=0.00193045 t=15795
you mei yo 	有沒喲	c=1 d=1.36505e-14 t=15795
you mei you 	有沒有	c=13 d=9.19975e-19 t=15795
you na xie 	有哪些	c=1 d=4.08747e-05 t=15795
you ni 	有你	c=2 d=5.43148e-26 t=15795
you qing 	友情	c=3 d=4.46883e-20 t=15795
you ren 	有人	c=2 d=8.78396e-27 t=15795
you sha 	有啥	c=1 d=8.06241e-26 t=15795
you shang jiao 	右上角	c=2 d=1.5959e-31 t=15795
you shen me 	有什麼	c=1 d=2.80536e-18 t=15795
you sheng yin 	有聲音	c=1 d=3.64405e-07 t=15795
you shi 	優勢	c=1 d=1.05435e-05 t=15795
you shi hou 	有時候	c=1 d=1.95757e-20 t=15795
you shi jian 	有時間	c=1 d=2.42835e-26 t=15795
you shuo 	又說	c=1 d=5.68148e-26 t=15795
you si xiang 	有思想	c=1 d=3.64715e-17 t=15795
you wan 	遊玩	c=6 d=2.2428e-25 t=15795
you xi 	遊戲	c=5 d=4.62368e-15 t=15795
you xi huan 	有喜歡	c=1 d=1.27341e-20 t=15795
you xian 	優先	c=7 d=3.15509e-21 t=15795
you xian ji 	優先級	c=7 d=0.00960953 t=15795
you xiang 	郵箱	c=1 d=0.634448 t=15795
you xiao 	有效	c=2 d=0.532592 t=15795
you xiao guo 	有效果	c=2 d=2.05793e-20 t=15795
you xiao qi 	有效期	c=1 d=2.08258e-13 t=15795
you xiu 	優秀	c=1 d=1.13196e-17 t=15795
you yi ding 	有一定	c=1 d=1.83406e-18 t=15795
you yi ge 	有一個	c=4 d=0.000542133 t=15795
you yi yi 	有意義	c=1 d=2.47362e-08 t=15795
you ying xiang 	有影響	c=1 d=9.47936e-19 t=15795
you you xi 	有遊戲	c=1 d=4.64686e-14 t=15795
you yu 	由於	c=1 d=2.8248e-11 t=15795
you zhe 	有着	c=1 d=1.34844e-17 t=15795
